178.358,158.232
0.574,-0.37
0.181,-0.456
0.074,-0.263
-0.043,-0.783
-0.063,-0.338
-0.125,-0.307
-2.146,-3.774
-0.862,-1.343
0.969,-1.184
0.925,-0.074
5.393,0.273
1.683,0.266
0.063,0.095
-1.073,4.969
0.899,3.882
-0.096,0.519
-2.559,2.706
-0.18,0.011
-1.825,-0.201
-0.32,-0.199
-0.171,-0.232
0.369,-0.528
0.063,-0.19
0.000,-0.19
-1.369,-1.817
178.358,158.232
204.24,198.642
-1.378,-1.671
-0.684,-0.486
-0.316,-0.011
-1.146,0.729
-4.706,-0.139
-3.77,-1.913
-4.229,-2.071
-6.478,-0.771
-7.514,-4.05
-0.274,-0.867
-0.011,-0.677
-0.021,0.729
0.223,1.313
0.396,0.855
0.315,0.562
0.735,1.078
1.55,1.248
2.378,1.141
0.798,0.34
0.911,0.126
0.768,0.201
0.358,0.307
0.253,0.508
1.576,4.196
0.147,1.322
0.915,0.624
1.961,2.114
0.492,0.677
0.063,0.635
0.063,2.611
0.486,0.507
0.544,0.466
0.307,0.074
1.054,-0.36
0.37,-0.147
1.348,0.011
5.345,1.852
3.109,1.217
3.251,-2.781
0.053,-1.967
-0.381,-4.77
-0.787,-1.226
0.084,-0.128
0.139,-0.073
0.968,-0.358
1.01,-0.382
204.24,198.642
