25.858,560.262
0.481,0.286
7.042,2.197
1.326,0.16
4.353,0.297
7.084,-1.25
4.271,-1.234
0.607,-0.341
1.349,-0.771
0.18,-0.127
0.529,-0.54
0.211,-0.349
0.565,-0.611
0.274,-0.189
0.766,-0.361
3.024,-1.214
1.903,-0.741
0.434,0.000
-0.011,-0.085
0.054,-0.063
0.127,-0.104
3.049,-1.788
0.371,-0.138
1.987,0.254
0.946,0.181
-0.073,0.306
-0.17,0.698
0.011,0.189
0.147,-0.041
1.645,-0.636
0.534,-0.453
0.551,-0.622
2.632,1.711
3.295,2.991
6.104,3.289
0.757,0.146
0.81,-0.274
1.109,-0.581
0.429,-0.424
0.18,0.309
0.359,0.729
0.46,1.016
0.021,0.198
0.063,0.836
0.125,4.409
-0.479,5.223
-1.665,0.51
-0.382,0.275
0.021,0.146
0.181,0.995
0.147,0.391
2.517,1.68
0.105,0.824
-0.273,1.492
-0.021,0.371
5.021,2.873
0.725,-0.188
1.243,-0.563
0.442,0.384
-0.602,0.431
-0.714,4.348
0.021,0.095
0.577,0.393
-0.534,2.283
-0.583,0.845
-0.374,0.436
-0.603,0.262
-1.381,0.689
-2.859,1.934
-1,1.321
-0.01,0.16
-0.032,0.592
1.021,3.056
0.895,1.194
1.797,2.591
0.159,0.221
0.265,0.214
0.979,-0.013
-0.534,0.856
-4.362,3.501
-0.354,0.222
-0.729,-0.232
-0.979,-0.74
-1.452,-0.604
-4.123,-0.39
-0.445,0.104
-0.661,0.268
-0.592,0.685
-0.231,-0.115
-0.843,-0.486
-0.479,-0.272
-1.284,-1.239
-0.963,-1.656
-0.83,2.547
-1.639,1.616
-0.667,0.225
-0.327,-0.116
-0.29,-0.286
-0.201,-0.497
-0.667,-3.756
-0.237,-1.426
0.074,-0.528
-1.243,-1.925
-2.205,-1.681
-2.335,-0.846
-1.396,-0.393
-4.015,-0.454
-1.433,0.9
-0.138,0.22
0.442,0.381
0.577,0.816
0.562,1.889
-0.042,0.311
-0.169,0.421
-0.938,1.479
-1.696,0.298
-5.524,-1.003
-1.158,-1.258
-0.56,-1.354
1.441,-1.755
-0.491,-1.354
-2.131,-1.226
0.074,-1.83
-0.042,-0.188
-1.301,-3.204
-1.93,-1.662
-1.617,-0.896
-0.297,-0.309
-0.946,-1.185
-0.338,-0.475
-1.369,-2.527
-0.074,-0.168
-1.538,-5.974
-0.063,-0.434
0.104,-0.266
0.698,-0.549
0.598,-0.148
-0.406,-0.624
-0.528,-0.571
-0.487,-0.371
-4.292,-3.309
-2.327,-0.867
-1.676,0.35
-0.343,0.159
-0.666,0.159
-1.253,-0.076
-0.492,-0.569
-0.401,-6.248
0.054,-0.189
0.264,-0.435
25.858,560.262
