479.231,243.809
0.545,0.477
1.067,0.58
0.587,-0.18
0.434,-1.184
0.607,-1.417
0.581,-0.793
0.8,-0.613
0.883,0.466
4.662,8.69
3.559,3.765
1.603,3.498
0.756,3.151
1.612,0.465
2.536,1.66
0.895,0.063
1.539,1.596
-0.813,2.476
-0.683,1.712
-1.809,1.513
-0.012,0.254
0.523,0.158
0.244,0.011
0.146,0.351
-0.052,0.358
-0.394,0.697
-1.585,0.55
-1.265,-0.264
-7.052,-1.999
-3.79,-1.205
-0.753,-1.85
-0.522,0.158
-0.719,0.326
-1.639,0.771
-0.096,0.096
-0.031,0.17
0.231,3.225
-2.004,-0.147
-2.943,-2.886
-1.898,0.951
-0.989,-1.302
-3.367,-0.719
-1.188,0.084
-0.21,0.055
-1.575,0.592
-2.222,1.396
-0.084,0.646
0.544,0.117
-0.649,0.063
-1.973,-0.127
-2.063,-1.29
-0.232,-0.19
-0.17,-0.771
0.994,-0.539
0.503,-0.507
0.604,-1.048
-0.402,-0.697
-0.454,-0.528
0.000,-1.521
0.283,-0.55
0.455,-0.677
0.419,-0.308
2.247,-2.929
-1.582,-1.121
-1.622,0.316
-0.054,-0.612
0.423,-6.153
0.043,-0.401
1.671,-1.12
0.519,-0.147
0.498,0.285
1.243,0.539
0.501,0.096
1.095,0.084
0.063,-0.38
-0.021,-0.138
-0.104,-0.148
-0.364,-0.286
-0.519,-0.602
-0.138,-0.308
0.031,-0.104
1.126,-2.231
5.6,-0.169
1.146,0.232
0.907,0.053
0.726,0.021
0.434,-0.138
0.387,-0.211
0.466,-0.358
0.661,-0.857
479.231,243.809
