312.004,351.725
1.845,-0.401
3.39,0.274
1.912,0.169
2.919,0.688
0.43,0.308
1.961,1.818
1.265,-0.54
-1.666,2.241
-0.478,1.607
1.212,2.886
2.09,3.257
1.68,2.591
0.958,1.227
-0.146,2.39
-0.133,2.706
0.776,0.467
0.86,0.961
0.842,0.105
0.75,-0.073
1.158,-0.412
0.629,-0.316
6.445,2.04
0.459,0.054
6.442,0.137
1.402,-0.03
0.703,-0.148
2.77,0.116
4.188,1.606
0.232,0.296
0.042,0.339
-0.274,1.871
0.55,1.016
0.021,0.401
1.798,0.604
-0.523,0.507
-0.064,0.148
-0.019,0.146
0.49,0.634
0.677,0.646
0.309,0.104
0.396,0.212
1.306,1.173
0.466,0.509
0.041,0.273
-0.063,0.148
-0.4,0.688
-0.703,1.109
-1.466,2.146
-0.818,1.151
-0.52,0.594
-0.273,0.199
-0.473,0.181
-0.052,-0.012
-0.75,-0.854
-0.186,0.011
-0.223,0.158
-0.339,0.528
-0.576,1.005
-0.104,0.803
1.554,1.237
1.591,0.042
0.937,-0.444
0.243,0.021
0.861,0.358
1.571,1.607
1.082,2.452
0.000,0.275
-0.533,1.247
-0.274,0.508
-1.316,0.242
0.83,3.426
0.486,0.371
0.903,0.423
0.054,0.264
3.874,-0.083
0.842,-0.709
0.255,-0.231
0.342,-0.753
0.202,-0.179
6.296,0.994
1.561,0.961
0.313,1.218
0.188,1.331
0.14,0.562
4.776,1.521
1.806,0.486
2.808,-0.581
2.029,-0.539
0.835,0.272
3.452,2.199
2.168,1.556
0.254,0.231
2.348,3.013
0.18,0.53
0.021,0.242
0.043,0.89
0.956,-0.425
0.343,-0.083
3.227,-0.521
0.243,-0.021
3.615,1.195
1.09,0.498
-0.074,-0.721
0.248,-0.272
0.275,-0.309
0.676,-0.55
0.106,0.104
1.406,1.799
0.443,0.836
0.265,1.076
0.042,0.031
0.576,-0.401
0.242,-0.124
0.714,-0.933
3.183,-6.871
0.063,-0.308
0.042,-1.025
-0.475,-0.624
-0.382,-0.232
-1.307,-0.963
-0.248,-1.681
1.607,-2.506
2.991,-1.459
0.096,-0.021
7.692,2.41
2.896,1.057
0.376,0.244
0.19,0.274
0.241,0.89
-0.127,0.653
-0.071,1.248
0.307,1.767
2.475,1.86
2.38,0.898
2.421,0.612
0.339,1.648
0.586,2.272
0.146,0.255
0.661,1.098
0.265,0.254
0.541,0.371
-0.815,1.237
-2.796,0.911
-1.422,0.252
-0.562,-0.136
-1.894,0.295
-3.209,0.813
-0.265,0.148
-1.454,1.235
-0.031,1.247
-0.924,2.623
-0.201,0.084
-1.267,0.37
-0.04,-0.063
-0.556,-0.729
-0.593,-0.221
-1.575,0.000
-0.296,0.096
-1.633,1.27
-0.011,0.071
0.021,1.376
-4.356,1.574
-1.325,-0.147
-0.572,-0.739
-0.471,0.963
-0.755,5.443
-0.085,1.048
0.031,0.506
0.021,0.286
2.49,4.429
0.793,0.784
2.955,0.793
-0.223,1.292
-1.085,1.438
-0.094,0.104
-2.041,2.136
-1.935,0.443
-0.148,-0.021
-3.643,1.565
-3.231,1.417
-0.518,0.221
-0.211,0.149
-0.291,0.844
1.967,0.581
0.35,-0.316
0.683,0.021
0.095,0.041
0.232,0.403
-0.147,0.54
-0.105,0.084
-0.211,0.104
-0.842,0.094
-0.351,-0.137
-1.156,0.762
-2.474,-0.305
-3.966,0.199
0.459,-2.813
-0.438,-3.074
-0.751,-0.792
-0.376,0.103
-0.137,0.087
-1.348,1.235
-0.055,0.813
-2.241,2.317
-0.212,0.083
-0.725,0.338
-0.38,0.225
-3.131,4.396
-0.122,0.34
-0.01,0.095
0.745,1.796
0.307,0.508
0.914,0.021
1.126,-0.138
0.83,0.763
1.984,1.859
0.237,0.495
0.042,0.268
-0.333,0.527
-1.847,1.732
-1.629,0.867
-0.611,0.497
-0.444,0.698
0.138,0.199
0.486,0.486
1.57,1.101
-2.665,1.194
-4.106,1.458
-12.482,1.715
-0.213,0.000
-0.295,-0.169
-0.564,-0.529
-0.423,-0.486
-0.285,-0.211
-0.389,-0.188
-1.316,0.283
-0.158,0.095
-0.157,0.255
-0.16,0.771
-0.02,0.212
-0.439,0.413
-1.887,0.592
-0.588,-0.295
-1.675,-1.873
-0.661,-1.185
-0.549,-2.188
-1.756,0.213
-1.982,-1.175
-0.105,-0.179
-0.086,-0.56
-0.034,-2.106
0.142,-1.575
0.444,-0.654
0.443,0.011
0.074,-0.105
0.27,-0.676
0.000,-0.147
-0.565,-0.825
-0.327,-0.477
-0.265,-0.221
-3.476,-0.668
-1.574,0.21
-0.17,0.064
-1.084,1.152
-0.222,0.751
-2.199,1.776
-1.517,0.698
-0.096,-0.158
-0.455,-0.138
-0.429,0.138
-0.222,0.252
-0.146,0.624
0.000,0.201
0.114,2.135
0.692,0.477
0.444,0.159
0.297,0.835
1.199,7.561
0.000,0.063
-2.006,6.873
-3.111,0.516
-0.938,1.884
-0.096,0.138
-0.819,0.029
-2.21,-2.136
-0.696,-1.015
-0.031,-0.105
-0.098,-0.485
0.107,-0.581
0.422,-0.477
0.328,-0.285
0.555,-0.412
0.423,-0.139
0.043,-0.612
-1.357,-2.368
-1.623,-1.364
-0.895,-0.01
-0.744,0.167
-0.127,0.107
-0.383,1.152
-1.167,0.496
-1.359,0.465
-0.401,-0.053
-3.585,-0.635
-1.348,-1.47
-1.137,-2.029
-0.549,-0.562
-0.189,-0.042
-0.16,0.000
-6.64,0.042
-7.508,3.066
-0.212,0.939
0.181,3.057
0.086,0.371
