262.476,379.055
-0.201,0.91
0.147,1.004
0.577,2.168
1.442,3.445
1.211,1.522
3.409,1.247
1.889,0.804
0.915,2.897
4.558,2.314
1.654,0.562
0.818,0.497
0.582,0.476
1.312,1.29
1.242,0.296
0.285,0.613
-0.326,0.793
-0.608,0.443
-0.371,0.181
-0.333,0.306
-0.423,1.333
0.032,0.254
0.359,0.538
0.205,-0.03
0.042,1.775
-0.042,0.794
-0.185,0.222
-0.571,0.000
-0.371,-0.697
0.011,-0.043
-0.277,-0.443
-0.36,-1.322
-1.052,-1.078
-2.612,0.636
-0.455,0.569
0.107,0.267
1.348,2.864
0.612,1.226
0.207,4.315
1.802,0.653
0.895,0.604
0.2,0.213
0.509,0.527
0.522,0.94
-0.17,0.497
-0.587,1.152
0.147,0.19
-0.55,0.655
-0.273,0.159
-0.515,0.199
-0.18,-0.042
-0.242,0.178
-1.712,0.233
-0.414,0.054
-0.465,-0.136
-0.291,-0.226
-0.296,-0.356
-1.285,-0.699
-2.294,-0.316
-1.433,-0.148
-0.861,0.105
-0.265,0.127
-0.148,0.104
-0.146,0.298
-0.608,1.269
1.464,4.813
0.968,5.908
0.021,0.794
-1.624,4.102
-0.713,1.154
-1.38,0.041
-1.623,-0.211
-0.46,0.327
-1.095,0.89
-0.138,0.348
-0.359,1.796
0.011,0.563
0.381,0.709
0.096,0.974
0.011,0.465
-0.128,0.146
-0.264,0.095
-1.348,0.424
0.925,1.132
0.169,1.47
0.000,0.327
-0.478,1.238
-1.246,2.675
-1.392,1.713
-0.676,0.974
-0.302,0.443
-0.075,2.651
0.063,0.931
3.272,0.582
1.084,0.182
0.925,-0.189
0.539,-1.248
-1.229,-1.523
-0.043,-0.613
0.237,-0.315
2.432,-0.951
0.485,-0.127
2.157,0.127
1.274,0.127
0.296,0.243
0.776,1.354
0.74,2.062
-1.803,1.513
-0.211,0.231
-0.397,0.635
-0.169,0.371
0.201,9.706
0.043,0.762
-0.308,1.649
-0.467,1.309
-0.925,1.388
-3.525,3.793
-1.593,0.922
-1.21,0.981
-1.168,0.719
-1.2,0.497
-1.543,0.183
-2.242,-0.934
-0.762,-0.604
-3.558,1.038
-0.349,1.585
-0.566,2.148
-0.158,0.327
-0.683,0.632
0.692,1.006
0.254,0.562
0.085,1.638
-0.085,1.11
-0.116,0.393
-0.434,0.804
-0.767,0.761
-1.612,1.46
-0.725,0.282
-0.096,0.035
-0.684,0.000
-1.707,0.611
-0.127,0.168
-0.327,0.541
-0.692,1.28
-0.937,2.376
-0.075,0.423
-0.126,0.106
-1.591,0.106
-0.776,0.019
-3.052,-0.778
-1.089,-0.37
-1.188,2.524
-0.354,3.414
0.67,4.063
0.244,1.225
0.435,1.037
0.000,0.804
-0.401,1.186
-5.107,0.919
-1.349,0.148
-0.195,0.000
-0.54,-0.434
-1.858,-4.313
-0.107,-0.127
-0.307,-0.086
-9.696,-1.892
-13.47,3.701
-0.127,0.094
-0.52,0.611
-0.734,1.186
-0.466,2.483
-0.648,1.313
1.295,1.12
0.302,-0.064
0.581,0.021
0.513,0.159
0.138,0.064
0.316,0.274
0.14,0.273
0.358,3.891
-1.581,0.887
0.35,0.479
0.042,0.221
0.375,3.025
0.148,2.854
0.096,2.062
0.381,3.047
0.104,0.221
0.714,0.951
-0.915,-0.104
-0.212,0.054
0.031,0.633
0.116,1.438
0.097,0.392
0.265,0.284
4.355,4.356
0.393,0.021
0.775,0.169
0.233,0.072
0.18,0.127
1.179,5.308
-1.622,4.314
-0.496,0.243
-1.359,3.723
-0.818,6.967
0.894,1.638
-0.174,1.641
0.089,0.084
-0.386,0.983
-0.147,0.222
-0.54,0.433
1.613,0.868
0.348,0.255
0.565,1.384
-0.011,0.422
-0.29,0.425
-0.921,0.243
-1.479,-1.723
-1.144,-0.268
-5.64,1.81
-0.244,0.115
-1.042,0.741
-1.586,1.829
-0.38,0.709
-0.202,0.636
0.741,0.677
0.555,0.843
-6.48,5.921
-0.255,0.183
-0.126,0.032
-1.865,-0.086
-0.481,-0.094
-0.592,-0.646
-0.302,-0.868
0.374,-0.854
1.762,-3.745
2.305,-0.803
2.325,-2.105
-0.2,-1.246
0.158,-0.645
-2.389,0.000
-6.498,-1.28
-0.46,-0.157
-2.306,-1.026
-1.453,-0.993
-1.871,-7.635
0.363,-0.2
0.096,0.189
0.435,0.159
0.104,-0.115
0.514,-0.995
-0.127,-0.476
-0.968,-0.223
-3.934,0.983
-1.709,0.486
-0.296,0.604
0.043,0.814
0.211,0.391
0.63,-0.096
0.897,4.06
0.000,0.507
-0.104,0.539
-0.667,1.091
-1.732,1.362
-0.938,0.043
-0.295,-0.084
-0.455,-0.18
-0.914,-0.688
-0.631,-0.856
-0.379,-1.185
-2.041,-2.623
-1.454,-1.268
-0.55,-0.466
-1,-0.115
-0.284,0.021
-0.313,0.073
-1.041,0.508
-0.159,0.083
-0.506,-1.185
-1.592,-2.39
-0.502,-0.919
-1.604,-5.148
-0.105,-0.456
0.169,-0.972
0.074,-0.242
0.201,-0.371
0.116,-0.127
0.629,-0.486
0.551,-0.35
0.48,-0.23
0.698,-0.267
1.506,-0.327
0.387,-0.159
0.412,-0.231
0.476,-0.379
0.406,-0.604
0.085,-0.189
0.148,-0.297
0.619,-1.018
-0.346,-2.335
-2.792,-2.917
-0.522,-0.984
-1.003,-1.438
-0.303,-0.497
-2.231,-5.635
-0.189,-0.795
0.000,-0.39
0.116,-0.527
0.133,-0.35
0.349,-0.571
0.308,-0.646
0.063,-0.336
0.021,-0.497
-0.127,-0.549
-0.592,-1.903
-0.032,-0.951
-0.481,-1.176
-0.466,-0.813
-0.374,-0.561
-0.719,-0.846
-1.275,-1.163
-0.776,-1.162
-0.443,-0.646
-0.691,-0.753
-1.159,-1.107
-0.581,-0.243
-1.851,-0.392
-1.052,-0.146
-0.915,0.063
-2.527,0.813
-4.14,1.893
-7.021,2.688
-0.296,0.084
-1.988,0.315
-3.335,0.105
-0.352,-0.041
-0.273,-0.086
-0.471,-0.327
-5.413,-7.569
-0.683,-1.935
0.945,-0.202
1.993,-1.12
4.154,-3.468
0.383,0.148
2.314,0.644
0.301,-0.401
0.382,-2.991
-0.127,-0.359
-0.999,-0.898
-0.788,-0.604
-0.52,-0.315
-0.364,-0.521
-0.063,-1.322
0.075,-0.125
1.521,-2.008
0.583,-0.424
0.344,-0.18
4.342,-1.881
1.839,1.077
0.999,0.241
0.297,-0.009
1.676,-1.86
-0.096,-0.17
-0.37,-0.265
-1.671,-1.628
-0.232,-0.477
0.989,-1.301
0.892,-0.274
0.667,0.084
2.096,0.855
1.998,-1.15
-0.022,-1.926
-0.072,-0.401
-0.734,-2.239
-0.074,-0.171
-0.2,-0.401
-2.654,-4.854
-5.28,-3.521
-0.51,-0.011
0.287,-0.771
1.756,-4.946
-0.735,-0.975
-0.534,-1.291
-0.01,-0.327
0.471,-2.432
0.528,-1.066
2.389,-2.846
0.376,-0.138
0.604,-0.168
0.307,0.03
1.21,0.485
0.502,1.048
1.021,0.348
1.073,0.212
0.762,-0.104
0.189,-0.435
0.777,-1.85
0.273,-0.665
0.735,-1.801
0.382,-1.185
-0.011,-0.59
-1.169,-0.668
-0.359,-0.21
-0.128,-0.255
-0.925,-4.863
0.011,-0.93
0.063,-0.551
0.147,-0.412
0.884,-1.005
0.733,-0.993
2.003,-3.722
0.056,-0.349
-0.182,-0.951
-0.804,-1.122
-0.767,-1.514
-0.392,-0.822
-0.418,-1.006
9.485,-9.261
0.2,-0.17
0.194,-0.031
0.974,0.031
0.185,0.063
4.088,2.156
0.179,0.053
0.545,-0.116
0.117,-0.125
1.125,-1.206
4.288,-6.472
0.598,-2.589
0.055,-0.128
0.399,-0.233
0.096,-0.051
0.598,-0.011
0.158,0.062
-0.264,-0.37
-0.012,-0.24
0.085,-0.159
0.856,-0.931
1.438,-1.555
0.989,-0.868
0.393,-0.367
0.476,-0.73
-0.369,-0.877
-0.673,-1.46
-1.063,-3.276
-0.095,-0.309
0.000,-0.189
0.438,-0.634
0.527,-0.454
0.768,-0.646
0.127,-0.074
1.264,-0.477
0.147,-0.115
2.808,0.18
1.708,0.274
0.756,0.307
1.116,0.265
0.443,-0.021
3.188,-1.229
2.835,-6.217
0.274,-0.655
0.072,-0.381
-0.157,-2.04
-0.75,-6.418
-0.111,-0.254
-0.856,-1.163
-0.913,-0.021
-0.704,0.063
-4.567,2.053
-0.962,0.655
-0.105,0.031
-0.757,-0.043
-0.306,-0.104
-0.218,-0.214
-2.067,-2.886
0.571,-0.856
2.61,-3.753
1.096,-1.354
1.085,-0.708
2.955,-1.882
4.979,-1.533
3.771,-1.005
4.166,-0.094
3.44,0.222
0.149,-0.054
0.823,-2.453
-0.211,-1.354
-0.043,-0.222
-0.308,-0.17
-0.543,-0.126
-2.518,-4.146
-0.182,-0.654
0.000,-0.443
0.685,-0.688
2.854,-1.217
1.587,-0.539
2.226,-0.55
1.169,-0.054
2.924,1.237
1.179,1.956
-0.714,1.775
0.565,1.629
0.17,0.243
0.273,0.179
0.619,0.201
2.76,0.181
0.593,-0.096
0.598,-1.005
0.65,-1.047
4.318,-3.479
4.462,-3.488
3.241,-5.318
3.844,-4.608
1.295,-2.18
3.272,-0.709
0.275,0.056
0.146,0.211
0.032,0.381
-0.243,0.538
-0.212,0.824
0.042,0.34
0.307,0.4
0.726,0.443
0.697,0.096
3.198,0.053
0.967,-0.021
3.411,1.745
0.072,0.104
1.424,1.556
0.692,0.581
0.825,0.527
0.179,0.19
0.175,0.401
-0.323,0.836
-0.115,0.169
-0.104,0.000
-0.662,-0.19
-0.729,0.604
-0.587,0.793
-0.182,0.359
-1.526,0.265
-2.434,2.717
-0.146,0.316
-0.012,0.096
0.054,0.16
2.062,3.52
0.55,0.603
0.351,1.587
0.756,4.304
-0.095,0.211
-0.745,1.143
-1.286,-0.053
-1.611,0.274
-0.513,0.085
-1.073,1.69
-0.201,0.435
-0.508,1.998
-0.073,0.315
0.508,0.783
0.66,1.152
1.729,0.561
5.291,2.199
3.357,1.659
0.138,0.232
2.314,-1.194
0.274,-1.186
0.097,-0.476
-0.075,-1.364
-0.073,-0.147
-0.514,0.022
-1.718,0.824
-1.776,-2.78
1.085,-1.502
4.397,-3.7
