18 66; Linie: 18.2917 65.9839
18 27; Linie: 17.867 27.526
18 64; Linie: 18.311 64.093
18 64; Linie: 18.146 64.296
18 64; Linie: 18.311 64.093
18 97; Linie: 18.255 97.157
18 89; Linie: 18.003 88.974
18 51; Linie: 17.978 51.518
18 52; Linie: 17.739 52.291
18 63; Linie: 18.277 63.002
18 90; Linie: 18.349 90.594
18 85; Linie: 17.794 85.706
18 75; Linie: 18.191 75.531
18 88; Linie: 18.35 88.323
18 81; Linie: 18.33 81.31
18 56; Linie: 18.265 56.296
18 64; Linie: 17.876 63.842
18 47; Linie: 17.91 47.13
18 16; Linie: 18.164 15.164
18 67; Linie: 18.068 67.071
18 11; Linie: 18.185 10.348
18 31; Linie: 17.748 30.327
18 81; Linie: 18.33 81.31
18 48; Linie: 18.373 48.207
18 90; Linie: 18.349 90.594
18 55; Linie: 18.383 55.188
18 20; Linie: 18.337 20.098
18 56; Linie: 18.045 56.054
18 76; Linie: 18.154 75.764
18 32; Linie: 18.368 32.11
18 75; Linie: 18.248 74.645
18 75; Linie: 18.138 75.305
18 44; Linie: 18.047 44.016
18 25; Linie: 18.072 24.381
18 89; Linie: 18.078 88.968
18 81; Linie: 18.034 81.391
18 1; Linie: 18.414 0.954
18 63; Linie: 18.382 63.035
18 7; Linie: 18.308 6.82
18 4; Linie: 18.001 3.457
18 94; Linie: 18.115 94.436
18 12; Linie: 17.937 11.376
18 80; Linie: 18.354 80.793
18 87; Linie: 18.387 87.092
18 42; Linie: 18.33 41.996
18 63; Linie: 18.277 63.002
18 77; Linie: 18.313 77.563
18 13; Linie: 18.335 13.116
18 83; Linie: 17.84 83.527
18 91; Linie: 18.418 91.241
18 75; Linie: 18.22 75.684
18 11; Linie: 18.3203 11.5596
18 89; Linie: 18.258 88.981
18 16; Linie: 18.122 16.208
18 73; Linie: 18.3715 72.8545
18 64; Linie: 18.422 64.07
18 90; Linie: 18.418 91.241
18 90; Linie: 17.919 90.337
18 70; Linie: 17.814 69.405
18 31; Linie: 18.362 30.762
18 23; Linie: 17.998 22.915
18 8; Linie: 18.397 8.01
18 14; Linie: 18.286 13.958
18 42; Linie: 18.246 42.23
18 67; Linie: 18.131 67.194
18 13; Linie: 18.335 13.116
18 14; Linie: 18.134 13.513
18 82; Linie: 18.293 82.207
18 75; Linie: 18.4333 74.582
18 94; Linie: 18.4445 94.3102
18 64; Linie: 18.303 63.633
18 20; Linie: 18.337 20.098
18 51; Linie: 18.38 50.502
18 90; Linie: 18.349 90.594
18 90; Linie: 18.349 90.594
18 94; Linie: 18.115 94.436
18 75; Linie: 18.248 74.645
18 13; Linie: 18.097 12.611
18 11; Linie: 17.877 10.77
18 69; Linie: 18.3532 68.2304
18 95; Linie: 18.29 94.934
18 14; Linie: 18.134 13.513
18 44; Linie: 17.711 44.629
18 84; Linie: 18.371 84.464
18 55; Linie: 18.444 55.088
18 83; Linie: 18.4249 82.3807
18 64; Linie: 18.34 63.601
18 48; Linie: 18.373 48.207
18 8; Linie: 18.395 7.868
18 35; Linie: 18.147 35.048
18 20; Linie: 18.337 20.098
18 55; Linie: 18.383 55.188
18 55; Linie: 18.232 55.478
18 59; Linie: 18.159 58.833
18 83; Linie: 18.4249 82.3807
18 98; Linie: 18.172 98.153
18 55; Linie: 18.383 55.188
18 69; Linie: 18.3532 68.2304
18 15; Linie: 17.951 14.768
18 10; Linie: 18.328 10.0159
18 10; Linie: 18.454 9.444
18 81; Linie: 18.483 81.342
18 84; Linie: 18.471 83.575
18 20; Linie: 18.397 20.337
18 17; Linie: 18.136 17.212
18 79; Linie: 18.126 78.969
18 75; Linie: 18.191 75.531
18 63; Linie: 18.483 62.856
18 50; Linie: 18.4254 50.0844
19 10; Linie: 18.454 9.444
19 64; Linie: 18.34 63.601
19 12; Linie: 18.466 12.106
19 85; Linie: 18.205 85.759
19 75; Linie: 18.4333 74.582
19 81; Linie: 18.483 81.342
19 97; Linie: 18.505 96.722
19 55; Linie: 18.232 55.478
19 63; Linie: 18.382 63.035
19 81; Linie: 18.483 81.342
19 1; Linie: 18.069 1.21
19 24; Linie: 18.488 23.817
19 3; Linie: 18.39 2.942
19 11; Linie: 18.185 10.348
19 81; Linie: 18.483 81.342
19 12; Linie: 18.44 12.015
19 95; Linie: 18.4445 94.3102
19 3; Linie: 18.458 2.917
19 83; Linie: 18.4249 82.3807
19 3; Linie: 18.39 2.942
19 35; Linie: 18.147 35.048
19 47; Linie: 17.887 47.314
19 39; Linie: 18.491 38.571
19 69; Linie: 18.08 69.086
19 75; Linie: 18.472 75.2029
19 81; Linie: 18.33 81.31
19 31; Linie: 18.502 30.513
19 60; Linie: 18.152 59.757
19 63; Linie: 18.277 63.002
19 47; Linie: 17.91 47.13
19 5; Linie: 18.428 5.042
19 96; Linie: 18.54 96.474
19 5; Linie: 18.538 5.041
19 83; Linie: 18.541 82.6448
19 22; Linie: 18.487 21.478
19 54; Linie: 18.324 54.161
19 34; Linie: 18.512 34.04
19 69; Linie: 18.527 69.328
19 39; Linie: 18.426 38.745
19 60; Linie: 18.5197 59.9889
19 23; Linie: 18.493 23.477
19 83; Linie: 18.541 82.6448
19 96; Linie: 18.162 96.717
19 51; Linie: 18.38 50.502
19 40; Linie: 18.021 40.15
19 64; Linie: 18.422 64.07
19 75; Linie: 18.191 75.531
19 77; Linie: 18.313 77.563
19 54; Linie: 18.038 53.939
19 75; Linie: 18.268 75.476
19 73; Linie: 18.4994 72.8679
19 75; Linie: 18.472 75.2029
19 90; Linie: 18.349 90.594
19 81; Linie: 18.352 81.005
19 67; Linie: 18.126 66.454
19 59; Linie: 18.379 59.079
19 45; Linie: 18.332 44.82
19 69; Linie: 18.504 68.901
19 16; Linie: 18.487 15.697
19 19; Linie: 17.978 19.183
19 64; Linie: 18.4804 63.8292
19 90; Linie: 18.349 90.594
19 80; Linie: 18.137 80.139
19 84; Linie: 18.528 84.35
19 73; Linie: 18.4994 72.8679
19 53; Linie: 17.975 52.585
19 40; Linie: 18.5521 39.9942
19 93; Linie: 18.113 93.335
19 4; Linie: 18.327 3.813
19 94; Linie: 18.238 94.779
19 64; Linie: 18.34 63.601
19 43; Linie: 18.453 42.889
19 63; Linie: 18.4978 62.8249
19 28; Linie: 18.483 28.1
19 94; Linie: 18.455 94.113
19 69; Linie: 18.527 69.328
19 66; Linie: 17.954 65.87
19 77; Linie: 18.265 77.27
19 19; Linie: 18.561 19.271
19 94; Linie: 18.455 94.113
19 34; Linie: 18.051 34.111
19 77; Linie: 18.313 77.563
19 77; Linie: 18.169 77.447
19 77; Linie: 17.97 77.326
19 77; Linie: 18.5838 77.4704
19 64; Linie: 18.534 64.377
19 75; Linie: 18.191 75.531
19 92; Linie: 18.565 92.309
19 56; Linie: 18.289 56.285
19 75; Linie: 18.4333 74.582
19 59; Linie: 18.159 58.833
19 64; Linie: 18.585 64.394
19 56; Linie: 18.5597 55.4033
19 4; Linie: 18.001 3.457
19 32; Linie: 18.324 32.268
19 50; Linie: 18.128 50.417
19 28; Linie: 18.459 28.185
19 73; Linie: 18.49 73.072
19 52; Linie: 18.57 52.295
19 64; Linie: 18.585 64.394
19 88; Linie: 18.231 88.827
19 69; Linie: 18.08 69.086
19 64; Linie: 18.534 64.377
19 88; Linie: 18.499 88.544
19 67; Linie: 18.6087 66.6474
19 7; Linie: 17.965 6.894
19 81; Linie: 18.295 81.462
19 11; Linie: 18.185 10.348
19 88; Linie: 18.377 88.77
19 0; Linie: 18.354 0.337
19 67; Linie: 18.6087 66.6474
19 75; Linie: 18.22 75.684
19 51; Linie: 18.614 50.753
19 60; Linie: 18.548 60.531
19 4; Linie: 18.564 3.719
19 18; Linie: 18.129 16.858
19 3; Linie: 17.968 2.235
19 27; Linie: 18.532 27.392
19 67; Linie: 18.068 67.071
19 3; Linie: 18.569 2.632
19 40; Linie: 18.6229 39.8366
19 34; Linie: 18.6 34.037
19 88; Linie: 18.348 88.191
19 69; Linie: 18.504 68.901
19 90; Linie: 18.014 90.129
19 10; Linie: 18.6098 9.88539
19 34; Linie: 18.5528 34.3248
19 8; Linie: 18.428 7.758
19 50; Linie: 18.614 50.753
19 75; Linie: 18.191 75.531
19 67; Linie: 18.131 67.194
19 50; Linie: 18.614 50.753
19 62; Linie: 18.614 62.475
19 50; Linie: 18.614 50.753
19 33; Linie: 18.582 32.5687
19 50; Linie: 18.614 50.753
19 10; Linie: 18.244 9.376
19 50; Linie: 18.614 50.753
19 50; Linie: 18.145 50.822
19 82; Linie: 18.62 82.352
19 90; Linie: 18.6488 89.6103
19 64; Linie: 18.585 64.394
19 38; Linie: 18.6483 38.1131
19 75; Linie: 18.22 75.684
19 50; Linie: 18.145 50.822
19 90; Linie: 18.6488 89.6103
19 77; Linie: 17.97 77.326
19 90; Linie: 18.6488 89.6103
19 52; Linie: 18.25 52.512
19 2; Linie: 18.412 1.372
19 22; Linie: 18.182 21.933
19 50; Linie: 18.253 50.438
19 67; Linie: 18.368 66.933
19 82; Linie: 18.62 82.352
19 75; Linie: 18.138 75.305
19 34; Linie: 18.101 34.213
19 42; Linie: 18.12 42.208
19 82; Linie: 18.62 82.352
19 1; Linie: 18.65 0.824
19 19; Linie: 18.459 18.368
19 1; Linie: 18.414 0.954
19 48; Linie: 17.963 48.105
19 54; Linie: 18.64 53.972
19 64; Linie: 18.585 64.394
19 89; Linie: 18.5885 88.3025
19 28; Linie: 18.651 28.099
19 16; Linie: 18.6605 16.1633
19 62; Linie: 18.444 61.397
19 64; Linie: 18.664 63.643
19 1; Linie: 18.616 0.457
19 1; Linie: 18.414 0.954
19 1; Linie: 18.624 0.947
19 38; Linie: 18.367 36.99
19 90; Linie: 18.487 89.818
19 1; Linie: 18.414 0.954
19 89; Linie: 18.6488 88.4777
19 1; Linie: 18.616 0.457
19 1; Linie: 18.65 0.824
19 16; Linie: 18.6605 16.1633
19 24; Linie: 18.586 23.457
19 50; Linie: 18.625 50.48
19 28; Linie: 18.648 28.327
19 1; Linie: 18.616 0.457
19 1; Linie: 18.624 0.947
19 77; Linie: 18.675 77.019
19 56; Linie: 18.5597 55.4033
19 1; Linie: 18.414 0.954
19 2; Linie: 18.58 1.773
19 1; Linie: 18.43 0.494
19 11; Linie: 18.185 10.348
19 52; Linie: 18.572 52.562
19 45; Linie: 18.332 44.82
19 34; Linie: 18.6 34.037
19 90; Linie: 18.014 90.129
19 79; Linie: 18.566 79.214
19 77; Linie: 18.675 77.019
19 79; Linie: 18.6862 78.9449
19 57; Linie: 18.265 56.296
19 1; Linie: 18.354 0.337
19 40; Linie: 18.6229 39.8366
19 57; Linie: 18.325 56.94
19 64; Linie: 18.34 63.601
19 50; Linie: 18.253 50.438
19 15; Linie: 18.349 14.734
19 57; Linie: 18.669 57.085
19 88; Linie: 18.595 87.703
19 6; Linie: 18.517 6.076
19 1; Linie: 18.414 0.954
19 14; Linie: 18.698 14.304
19 64; Linie: 18.669 64.054
19 56; Linie: 18.318 55.655
19 71; Linie: 18.571 70.766
19 46; Linie: 18.316 45.563
19 15; Linie: 18.698 14.304
19 15; Linie: 18.698 14.304
19 1; Linie: 18.156 0.833
19 15; Linie: 18.6598 14.8897
19 76; Linie: 18.6365 75.1679
19 87; Linie: 18.387 87.092
19 9; Linie: 18.6455 9.35584
19 1; Linie: 18.65 0.824
19 23; Linie: 18.493 23.477
19 54; Linie: 18.324 54.161
19 49; Linie: 18.6881 49.1428
19 56; Linie: 18.65 56.142
19 98; Linie: 18.098 98.402
19 82; Linie: 18.151 81.569
19 89; Linie: 18.6488 88.4777
19 32; Linie: 18.479 31.801
19 7; Linie: 18.435 6.601
19 57; Linie: 18.669 57.085
19 92; Linie: 18.383 92.191
19 45; Linie: 18.656 44.807
19 88; Linie: 18.348 88.191
19 3; Linie: 18.703 2.754
19 75; Linie: 18.191 75.531
19 50; Linie: 18.419 49.671
19 64; Linie: 18.34 63.601
19 32; Linie: 18.564 31.865
19 52; Linie: 18.25 52.512
19 66; Linie: 17.956 65.877
19 45; Linie: 18.662 44.853
19 1; Linie: 18.156 0.833
19 64; Linie: 18.669 64.054
19 26; Linie: 18.07 25.332
19 64; Linie: 18.303 63.633
19 37; Linie: 18.748 36.867
19 56; Linie: 18.681 56.377
19 37; Linie: 18.748 36.867
19 25; Linie: 18.526 24.924
19 1; Linie: 18.624 0.947
19 48; Linie: 18.661 48.225
19 27; Linie: 18.683 26.921
19 30; Linie: 18.622 29.695
19 27; Linie: 18.532 27.392
19 13; Linie: 18.466 12.106
19 54; Linie: 18.324 54.161
19 28; Linie: 18.686 27.484
19 50; Linie: 18.128 50.417
19 64; Linie: 18.303 63.633
19 19; Linie: 18.459 18.368
19 46; Linie: 18.6 45.633
19 43; Linie: 18.577 43.483
19 1; Linie: 18.414 0.954
19 11; Linie: 18.685 11.137
19 47; Linie: 18.734 47.204
19 26; Linie: 18.385 25.361
19 64; Linie: 18.585 64.394
19 16; Linie: 18.521 16.179
19 88; Linie: 18.725 87.829
19 32; Linie: 18.564 31.865
19 64; Linie: 18.664 63.643
19 37; Linie: 18.668 36.987
19 46; Linie: 18.7589 45.5207
19 93; Linie: 18.113 93.335
19 19; Linie: 18.459 18.368
19 17; Linie: 18.7199 16.9014
19 29; Linie: 18.562 28.028
19 3; Linie: 18.703 2.754
19 66; Linie: 18.729 65.517
19 64; Linie: 18.669 64.054
19 90; Linie: 18.576 90.422
19 62; Linie: 18.444 61.397
19 44; Linie: 18.58 43.987
19 57; Linie: 18.681 56.377
19 43; Linie: 18.199 42.636
19 91; Linie: 18.591 91.459
19 56; Linie: 18.744 55.86
19 71; Linie: 18.7611 70.5345
19 23; Linie: 18.746 22.57
19 54; Linie: 18.64 53.972
19 44; Linie: 18.7385 43.8173
19 84; Linie: 18.633 83.831
19 3; Linie: 18.703 2.754
19 53; Linie: 18.561 52.95
19 53; Linie: 18.786 52.744
19 17; Linie: 18.7199 16.9014
19 1; Linie: 18.75 0.941
19 30; Linie: 18.475 29.898
19 62; Linie: 18.7496 62.2949
19 36; Linie: 18.48 35.947
19 54; Linie: 18.688 54.129
19 53; Linie: 18.662 53.488
19 24; Linie: 18.503 24.425
19 82; Linie: 18.748 82.559
19 54; Linie: 18.197 54.436
19 3; Linie: 18.281 2.984
19 48; Linie: 18.322 47.638
19 10; Linie: 18.087 10.121
19 53; Linie: 18.561 52.95
19 47; Linie: 18.7314 47.0796
19 79; Linie: 18.809 79.331
19 1; Linie: 18.75 0.941
19 82; Linie: 18.151 81.569
19 3; Linie: 18.703 2.754
19 16; Linie: 18.7199 16.9014
19 17; Linie: 18.82 16.593
19 54; Linie: 18.688 54.129
19 54; Linie: 18.761 54.133
19 97; Linie: 18.73 96.877
19 81; Linie: 18.8267 81.167
19 43; Linie: 18.828 42.911
19 31; Linie: 18.774 30.405
19 95; Linie: 18.708 95.097
19 88; Linie: 18.595 87.703
19 21; Linie: 18.832 21.292
19 47; Linie: 18.7314 47.0796
19 67; Linie: 18.131 67.194
19 53; Linie: 18.786 52.744
19 35; Linie: 18.717 35.005
19 54; Linie: 18.646 54.284
19 83; Linie: 18.727 83.389
19 81; Linie: 18.104 81.207
19 27; Linie: 18.532 27.392
19 97; Linie: 18.505 96.722
19 56; Linie: 18.607 56.546
19 60; Linie: 18.734 60.559
19 78; Linie: 18.566 77.727
19 91; Linie: 18.593 91.215
19 30; Linie: 18.672 29.637
19 28; Linie: 18.483 28.1
19 14; Linie: 18.134 13.513
19 50; Linie: 18.786 50.234
19 32; Linie: 18.564 31.865
19 1; Linie: 18.624 0.947
19 90; Linie: 18.846 89.72
19 3; Linie: 18.867 3.032
19 82; Linie: 18.377 82.877
19 1; Linie: 18.75 0.941
19 7; Linie: 18.72 7.086
19 79; Linie: 18.566 79.214
19 59; Linie: 18.842 58.909
19 92; Linie: 18.565 92.309
19 90; Linie: 18.8667 89.6672
19 3; Linie: 18.867 3.032
19 56; Linie: 18.854 55.799
19 90; Linie: 18.855 89.949
19 31; Linie: 18.774 30.405
19 81; Linie: 18.8267 81.167
19 25; Linie: 18.679 25.108
19 40; Linie: 18.631 40.132
19 24; Linie: 18.609 24.216
19 97; Linie: 18.8831 97.317
19 1; Linie: 18.43 0.494
19 3; Linie: 18.867 3.032
19 81; Linie: 18.8267 81.167
19 79; Linie: 18.652 79.196
19 96; Linie: 18.728 96.532
19 12; Linie: 18.786 12.133
19 3; Linie: 18.867 3.032
19 15; Linie: 18.881 14.478
19 7; Linie: 18.815 7.1
19 88; Linie: 18.35 88.323
19 4; Linie: 18.537 4.135
19 1; Linie: 18.618 1.371
19 90; Linie: 18.8667 89.6672
19 3; Linie: 18.867 3.032
19 4; Linie: 18.739 4.02
19 70; Linie: 18.655 70.512
19 64; Linie: 18.664 63.643
19 53; Linie: 18.662 53.488
19 64; Linie: 18.822 63.831
19 21; Linie: 18.794 21.216
19 67; Linie: 18.368 66.933
19 38; Linie: 18.806 37.828
19 84; Linie: 18.702 83.659
19 4; Linie: 18.739 4.02
19 27; Linie: 18.866 27.176
19 28; Linie: 18.651 28.099
19 81; Linie: 18.561 81.861
19 64; Linie: 18.89 63.728
19 84; Linie: 18.8858 83.9012
19 14; Linie: 18.743 14.069
19 24; Linie: 18.609 24.216
19 56; Linie: 18.744 55.86
19 49; Linie: 18.736 49.137
19 78; Linie: 18.885 78.156
19 15; Linie: 18.759 14.777
19 30; Linie: 18.622 29.695
19 45; Linie: 18.662 44.853
19 32; Linie: 18.899 32.116
19 52; Linie: 18.9251 52.4418
19 90; Linie: 18.846 89.72
19 97; Linie: 18.907 97.286
19 4; Linie: 18.327 3.813
19 72; Linie: 18.548 72.498
19 2; Linie: 18.75 0.941
19 7; Linie: 18.72 7.086
19 82; Linie: 18.716 82.159
19 90; Linie: 18.855 89.949
19 75; Linie: 18.88 74.972
19 39; Linie: 18.932 39.491
19 82; Linie: 18.716 82.159
19 19; Linie: 18.933 19.199
19 90; Linie: 18.265 89.664
19 79; Linie: 18.652 79.196
19 19; Linie: 18.813 19.358
19 42; Linie: 18.499 42.375
19 28; Linie: 18.812 27.262
19 87; Linie: 18.933 86.889
19 45; Linie: 18.717 44.781
19 50; Linie: 18.253 50.438
19 54; Linie: 18.554 53.744
19 98; Linie: 18.744 98.236
19 79; Linie: 18.835 78.614
19 82; Linie: 18.908 82.086
19 67; Linie: 18.255 66.626
19 66; Linie: 18.766 65.918
19 86; Linie: 18.9373 86.0319
19 30; Linie: 18.475 29.898
19 82; Linie: 18.748 82.559
19 93; Linie: 18.325 93.796
19 50; Linie: 18.9402 50.177
19 53; Linie: 18.9251 52.4418
19 45; Linie: 18.937 44.936
19 3; Linie: 18.827 3.106
19 66; Linie: 18.57 66.193
19 50; Linie: 18.648 49.637
19 79; Linie: 18.566 79.214
19 50; Linie: 18.921 49.594
19 50; Linie: 18.648 49.637
19 35; Linie: 18.876 35.039
19 79; Linie: 18.921 78.845
19 91; Linie: 18.906 91.561
19 86; Linie: 18.9373 86.0319
19 79; Linie: 18.8338 78.6682
19 79; Linie: 18.652 79.196
19 14; Linie: 18.921 14.27
19 21; Linie: 18.9094 21.2595
19 47; Linie: 18.734 47.204
19 80; Linie: 18.554 80.113
19 23; Linie: 18.937 23.304
19 50; Linie: 18.253 50.438
19 87; Linie: 18.387 87.092
19 87; Linie: 18.933 86.889
19 87; Linie: 18.387 87.092
19 83; Linie: 18.944 83.174
19 83; Linie: 18.727 83.389
19 54; Linie: 18.646 54.284
19 83; Linie: 18.9719 83.1029
19 87; Linie: 18.795 86.92
19 2; Linie: 18.444 1.831
19 76; Linie: 18.598 76.349
19 55; Linie: 18.948 55.306
19 30; Linie: 18.622 29.695
19 41; Linie: 18.688 40.68
19 40; Linie: 18.81 40.163
19 53; Linie: 18.9251 52.4418
19 40; Linie: 18.631 40.132
19 28; Linie: 18.812 27.262
19 35; Linie: 18.717 35.005
19 81; Linie: 18.8267 81.167
19 69; Linie: 18.9498 68.7706
19 64; Linie: 18.841 63.881
19 37; Linie: 18.668 36.987
19 89; Linie: 18.875 89.313
19 87; Linie: 18.944 86.739
19 98; Linie: 18.8831 97.317
19 52; Linie: 18.954 51.995
19 77; Linie: 18.987 77.425
19 51; Linie: 18.964 51.22
19 48; Linie: 18.322 47.638
19 46; Linie: 18.869 45.733
19 15; Linie: 18.852 14.863
19 66; Linie: 18.729 65.517
19 97; Linie: 18.644 97.591
19 64; Linie: 18.822 63.831
19 16; Linie: 18.984 15.592
19 44; Linie: 18.9297 44.204
19 90; Linie: 18.993 89.595
19 90; Linie: 18.993 89.595
19 64; Linie: 18.664 63.643
19 98; Linie: 18.984 98.207
19 32; Linie: 18.654 32.271
19 90; Linie: 18.846 89.72
19 7; Linie: 18.663 6.934
19 43; Linie: 18.577 43.483
19 46; Linie: 18.869 45.733
19 17; Linie: 18.942 17.001
19 42; Linie: 18.9424 41.6052
19 2; Linie: 18.982 1.737
19 79; Linie: 18.835 78.614
19 64; Linie: 18.96 64.027
19 28; Linie: 18.928 27.522
19 77; Linie: 18.987 77.425
19 12; Linie: 18.8 11.614
19 79; Linie: 18.9239 78.459
19 93; Linie: 18.623 93.45
19 20; Linie: 18.793 20.265
19 91; Linie: 18.906 91.561
19 67; Linie: 18.779 66.977
19 79; Linie: 18.835 78.614
19 25; Linie: 18.926 24.801
19 79; Linie: 18.879 79.386
19 93; Linie: 18.906 93.01
19 92; Linie: 18.871 92.733
19 94; Linie: 18.804 95.23
19 88; Linie: 18.879 88.109
19 35; Linie: 18.874 35.137
19 16; Linie: 18.984 15.592
19 76; Linie: 18.416 75.954
19 46; Linie: 18.316 45.563
19 79; Linie: 18.566 79.214
19 87; Linie: 18.933 86.889
19 64; Linie: 18.664 63.643
19 26; Linie: 18.385 25.361
19 44; Linie: 18.9235 44.3507
19 27; Linie: 18.866 27.176
19 54; Linie: 18.646 54.284
19 2; Linie: 18.58 1.773
19 8; Linie: 18.592 7.489
19 45; Linie: 18.662 44.853
19 6; Linie: 19.008 6.1
19 79; Linie: 18.9934 78.8356
19 91; Linie: 18.906 91.561
19 91; Linie: 18.906 91.561
19 50; Linie: 18.9718 49.8039
19 54; Linie: 18.657 54.238
19 4; Linie: 19.029 4.311
19 57; Linie: 18.962 57.11
19 49; Linie: 19.0226 49.1207
19 26; Linie: 18.899 25.444
19 77; Linie: 18.987 77.425
19 85; Linie: 18.919 84.877
19 91; Linie: 18.659 91.197
19 1; Linie: 18.935 1.215
19 20; Linie: 18.991 20.253
19 35; Linie: 18.876 35.039
19 28; Linie: 18.459 28.185
19 47; Linie: 18.668 47.105
19 93; Linie: 18.906 93.01
19 16; Linie: 18.984 15.592
19 4; Linie: 18.739 4.02
19 20; Linie: 18.796 19.793
19 13; Linie: 18.866 12.364
19 49; Linie: 19.0226 49.1207
19 1; Linie: 18.624 0.947
19 15; Linie: 18.959 15.0051
19 28; Linie: 19.042 27.588
19 91; Linie: 18.659 91.197
19 28; Linie: 18.812 27.262
19 47; Linie: 18.668 47.105
19 45; Linie: 18.937 44.936
19 67; Linie: 18.973 66.575
19 32; Linie: 18.982 31.432
19 91; Linie: 18.943 91.273
19 62; Linie: 18.653 61.749
19 91; Linie: 18.906 91.561
19 79; Linie: 18.835 78.614
19 79; Linie: 18.879 79.386
19 66; Linie: 18.981 65.731
19 33; Linie: 19.024 32.424
19 28; Linie: 19.01 27.507
19 24; Linie: 18.609 24.216
19 33; Linie: 19.024 32.424
19 50; Linie: 18.648 49.637
19 33; Linie: 18.49 32.79
19 76; Linie: 19.047 75.831
19 47; Linie: 18.941 46.763
19 3; Linie: 18.753 2.513
19 88; Linie: 18.595 87.703
19 27; Linie: 18.532 27.392
19 81; Linie: 19.021 81.359
19 8; Linie: 19.019 7.978
19 71; Linie: 18.655 70.856
19 90; Linie: 18.515 91.217
19 66; Linie: 18.729 65.517
19 45; Linie: 18.662 44.853
19 79; Linie: 18.652 79.196
19 91; Linie: 19.0779 90.9113
19 28; Linie: 19.01 27.507
19 72; Linie: 18.631 71.506
19 21; Linie: 18.563 21.118
19 91; Linie: 19.0779 90.9113
19 91; Linie: 19.0779 90.9113
19 31; Linie: 19.001 30.576
19 60; Linie: 18.922 60.089
19 76; Linie: 18.416 75.954
19 16; Linie: 19.0667 16.2527
19 95; Linie: 18.879 95.369
19 5; Linie: 18.947 4.472
19 87; Linie: 18.949 87.422
19 76; Linie: 19.047 75.831
19 78; Linie: 18.921 78.845
19 5; Linie: 18.538 5.041
19 44; Linie: 18.9235 44.3507
19 86; Linie: 19.056 86.482
19 49; Linie: 19.074 48.906
19 45; Linie: 18.937 44.936
19 91; Linie: 19.0779 90.9113
19 29; Linie: 19.053 28.857
19 18; Linie: 18.941 17.553
19 14; Linie: 19.097 14.121
19 76; Linie: 18.416 75.954
19 16; Linie: 18.899 15.316
19 30; Linie: 18.675 29.602
19 81; Linie: 18.82 81.182
19 47; Linie: 18.668 47.105
19 28; Linie: 19.026 27.667
19 43; Linie: 18.828 42.911
19 90; Linie: 19.1145 89.9402
19 89; Linie: 19.1012 88.5434
19 29; Linie: 19.1027 29.0091
19 60; Linie: 18.533 59.925
19 28; Linie: 18.923 28.421
19 77; Linie: 19.1063 77.3495
19 82; Linie: 18.716 82.159
19 81; Linie: 18.908 82.086
19 91; Linie: 19.128 91.172
19 12; Linie: 18.8 11.614
19 18; Linie: 18.889 17.82
19 16; Linie: 19.0667 16.2527
19 20; Linie: 18.766 20.069
19 2; Linie: 19.0834 1.85255
19 20; Linie: 18.796 19.793
19 91; Linie: 18.943 91.273
19 33; Linie: 18.73 33.054
19 27; Linie: 18.683 26.921
19 34; Linie: 18.6 34.037
19 20; Linie: 18.766 20.069
19 13; Linie: 19.093 12.316
19 81; Linie: 18.908 82.086
19 8; Linie: 19.019 7.978
19 1; Linie: 19.0834 1.85255
19 40; Linie: 19.14 39.729
19 19; Linie: 18.813 19.358
19 37; Linie: 18.737 37.341
19 16; Linie: 19.0667 16.2527
19 66; Linie: 18.766 65.918
19 1; Linie: 18.935 1.215
19 41; Linie: 18.959 40.717
19 37; Linie: 19.136 36.742
19 78; Linie: 19.083 78.607
19 54; Linie: 18.688 54.129
19 45; Linie: 19.024 44.803
19 92; Linie: 18.981 92.774
19 61; Linie: 18.512 60.334
19 96; Linie: 18.728 96.532
19 13; Linie: 19.131 11.961
19 18; Linie: 18.941 17.553
19 30; Linie: 18.85 30.261
19 94; Linie: 18.965 94.324
19 86; Linie: 19.131 85.609
19 5; Linie: 18.739 4.02
19 91; Linie: 19.128 91.172
19 30; Linie: 18.727 30.101
19 89; Linie: 18.846 89.72
19 90; Linie: 19.138 89.629
19 17; Linie: 19.0363 16.8301
19 20; Linie: 18.996 20.271
19 13; Linie: 19.093 12.316
19 20; Linie: 18.991 20.253
19 28; Linie: 19.156 27.698
19 95; Linie: 18.708 95.097
19 81; Linie: 19.187 81.46
19 77; Linie: 19.184 76.787
19 13; Linie: 19.131 11.961
19 17; Linie: 19.1573 17.2429
19 37; Linie: 18.737 37.341
19 25; Linie: 19.115 24.73
19 15; Linie: 18.759 14.777
19 13; Linie: 19.093 12.316
19 28; Linie: 19.156 27.698
19 23; Linie: 18.824 23.165
19 47; Linie: 18.925 47.248
19 47; Linie: 19.179 46.97
19 90; Linie: 19.078 90.14
19 40; Linie: 19.14 39.729
19 65; Linie: 19.1934 64.4222
19 99; Linie: 19.021 99.739
19 83; Linie: 18.957 83.341
19 61; Linie: 19.07 61.384
19 90; Linie: 19.131 89.771
19 28; Linie: 18.928 27.522
19 24; Linie: 19.174 24.058
19 40; Linie: 19.14 39.729
19 92; Linie: 19.177 92.263
19 39; Linie: 19.133 38.796
19 65; Linie: 19.1934 64.4222
19 47; Linie: 19.179 46.97
19 90; Linie: 18.782 90.45
19 47; Linie: 19.179 46.97
19 99; Linie: 19.236 98.973
